example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
880,"{""choices"": ""[\""Opposite\"", \""In front\"", \""Behind\"", \""Right\"", \""Next to\"", \""To the side\"", \""Far away\"", \""Left\""]"", ""correct_choice"": ""H"", ""question"": ""In the video, when the girl in the hat is holding a wine glass and talking, on which side of the girl in the hat is the girl in the dark coat?"", ""video_id"": ""BV1Df421v7zF""}",BV1Df421v7zF,"In the video, when the girl in the hat is holding a wine glass and talking, on which side of the girl in the hat is the girl in the dark coat?","[""Opposite"", ""In front"", ""Behind"", ""Right"", ""Next to"", ""To the side"", ""Far away"", ""Left""]",Life Record / Entity Cognition,H,E,H,0.0,1.0,route_224,prob_margin,0.4,lt,0.044816821813583374,True,False,llm,llm_verifier_disagreement,route_224,X,0.57,"X has slightly stronger confidence and lower entropy; both are close, but X is the better-supported candidate.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.57,""reason"":""X has slightly stronger confidence and lower entropy; both are close, but X is the better-supported candidate.""}"
883,"{""choices"": ""[\""Log\"", \""Snake\"", \""Turtle\"", \""Rock\"", \""Crocodile\"", \""Alligator\"", \""Hippo\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the protagonist is crossing the river, what is under the tree in the middle of the river?"", ""video_id"": ""BV1Df421v7zF""}",BV1Df421v7zF,"In the video, when the protagonist is crossing the river, what is under the tree in the middle of the river?","[""Log"", ""Snake"", ""Turtle"", ""Rock"", ""Crocodile"", ""Alligator"", ""Hippo""]",Life Record / Entity Perception,E,A,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.08995771408081055,True,False,llm,llm_verifier_disagreement,route_224,Y,0.54,"Y has slightly higher top1_prob and prob_margin; both are low-confidence, but Y is marginally stronger.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.54,""reason"":""Y has slightly higher top1_prob and prob_margin; both are low-confidence, but Y is marginally stronger.""}"
890,"{""choices"": ""[\""History and culture\"", \""Information and travel\"", \""Cooking and nature\"", \""Poetry and photography\"", \""Adventure and art\"", \""Fashion and design\"", \""Mystery and travel\"", \""Science and technology\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, after the player clicked on the roadside seagull at the seaside square, a girl in a blue vest ran into the book cart. What kind of books did she buy?"", ""video_id"": ""BV1Dm42137sk""}",BV1Dm42137sk,"In the video, after the player clicked on the roadside seagull at the seaside square, a girl in a blue vest ran into the book cart. What kind of books did she buy?","[""History and culture"", ""Information and travel"", ""Cooking and nature"", ""Poetry and photography"", ""Adventure and art"", ""Fashion and design"", ""Mystery and travel"", ""Science and technology""]",Electonic/Social Gaming / Event Cognition,B,B,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.39793047308921814,True,False,llm,llm_verifier_disagreement,route_224,Y,0.58,"Y has slightly higher top1_prob and prob_margin, with lower entropy, so it looks a bit more confident overall.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1_prob and prob_margin, with lower entropy, so it looks a bit more confident overall.""}"
899,"{""choices"": ""[\""Pier Point\"", \""Waterfront Plaza\"", \""Bayfront Terrace\"", \""Harbor Square\"", \""Marina Bay\"", \""Portside Park\"", \""Coastal Alley\"", \""Seaside Market\""]"", ""correct_choice"": ""B"", ""question"": ""Where does the game character first encounter Ms. Tilde while driving his book cart in the video?"", ""video_id"": ""BV1Dm42137sk""}",BV1Dm42137sk,Where does the game character first encounter Ms. Tilde while driving his book cart in the video?,"[""Pier Point"", ""Waterfront Plaza"", ""Bayfront Terrace"", ""Harbor Square"", ""Marina Bay"", ""Portside Park"", ""Coastal Alley"", ""Seaside Market""]",Electonic/Social Gaming / Entity Perception,B,B,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.214011088013649,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has stronger confidence overall: higher top1_prob, prob_margin, and lower entropy than X.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence overall: higher top1_prob, prob_margin, and lower entropy than X.""}"
900,"{""choices"": ""[\""A purse\"", \""A slice of cake\"", \""A book\"", \""A cup of coffee\"", \""A bottle of water\"", \""A can of soda\"", \""A glass of wine\"", \""A pink flower\""]"", ""correct_choice"": ""G"", ""question"": ""In the movie Crazy Rich Asians that the protagonist in the video is watching on Air China, what is the short-haired girl wearing a blue denim jacket and a striped shirt underneath holding in her left hand?"", ""video_id"": ""BV1Dx4y1p77a""}",BV1Dx4y1p77a,"In the movie Crazy Rich Asians that the protagonist in the video is watching on Air China, what is the short-haired girl wearing a blue denim jacket and a striped shirt underneath holding in her left hand?","[""A purse"", ""A slice of cake"", ""A book"", ""A cup of coffee"", ""A bottle of water"", ""A can of soda"", ""A glass of wine"", ""A pink flower""]",Life Record / Event Perception,G,D,G,0.0,1.0,route_224,prob_margin,0.4,lt,0.1215406060218811,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,X has clearly stronger confidence signals: higher top1/prob margin and lower entropy than Y.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence signals: higher top1/prob margin and lower entropy than Y.""}"
904,"{""choices"": ""[\""1\"", \""7\"", \""6\"", \""5\"", \""3\"", \""4\"", \""2\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, the protagonist is selecting kangaroo eggs as souvenirs in a small shop on the street. How many kangaroo eggs did he buy when he checked out?"", ""video_id"": ""BV1Dx4y1p77a""}",BV1Dx4y1p77a,"In the video, the protagonist is selecting kangaroo eggs as souvenirs in a small shop on the street. How many kangaroo eggs did he buy when he checked out?","[""1"", ""7"", ""6"", ""5"", ""3"", ""4"", ""2""]",Life Record / Entity Perception,E,E,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.032964810729026794,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has better confidence margins and lower entropy overall, so it is slightly more likely.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has better confidence margins and lower entropy overall, so it is slightly more likely.""}"
915,"{""choices"": ""[\""5\"", \""3\"", \""6\"", \""7\"", \""4\"", \""8\""]"", ""correct_choice"": ""E"", ""question"": ""How many ingredients are used in the burger in the box?"", ""video_id"": ""BV1EH4y1s7BG""}",BV1EH4y1s7BG,How many ingredients are used in the burger in the box?,"[""5"", ""3"", ""6"", ""7"", ""4"", ""8""]",Embodied Expert / Event Perception,E,D,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.37827013432979584,True,False,llm,llm_verifier_disagreement,route_224,X,0.79,X has clearly stronger confidence signals: higher top1/prob margin and lower entropy than Y.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.79,""reason"":""X has clearly stronger confidence signals: higher top1/prob margin and lower entropy than Y.""}"
918,"{""choices"": ""[\""2\"", \""3\"", \""6\"", \""7\"", \""4\"", \""5\""]"", ""correct_choice"": ""E"", ""question"": ""How many people are there on the protagonist's reed boat on Lake Titicaca in the video?"", ""video_id"": ""BV1Eq4y157WU""}",BV1Eq4y157WU,How many people are there on the protagonist's reed boat on Lake Titicaca in the video?,"[""2"", ""3"", ""6"", ""7"", ""4"", ""5""]",Life Record / Entity Perception,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has stronger confidence signals overall: higher top1_prob, nonzero margin, and lower entropy than X.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence signals overall: higher top1_prob, nonzero margin, and lower entropy than X.""}"
921,"{""choices"": ""[\""fossil\"", \""feather\"", \""stick\"", \""stone\"", \""shell\"", \""rock\"", \""leaf\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, what did the woman pick up from the ground after the man said there must be beer for sale nearby?"", ""video_id"": ""BV1Eq4y157WU""}",BV1Eq4y157WU,"In the video, what did the woman pick up from the ground after the man said there must be beer for sale nearby?","[""fossil"", ""feather"", ""stick"", ""stone"", ""shell"", ""rock"", ""leaf""]",Life Record / Entity Perception,B,C,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.03248956799507141,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Candidate Y has stronger confidence across top1_prob, margin, and lower entropy; stick is more plausible than feather here.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Candidate Y has stronger confidence across top1_prob, margin, and lower entropy; stick is more plausible than feather here.""}"
926,"{""choices"": ""[\""thunderstorm\"", \""rain\"", \""downpour\"", \""storm\"", \""sprinkle\"", \""drizzle\"", \""shower\""]"", ""correct_choice"": ""B"", ""question"": ""What was the weather like after the woman finished her meal in the video?"", ""video_id"": ""BV1Eq4y157WU""}",BV1Eq4y157WU,What was the weather like after the woman finished her meal in the video?,"[""thunderstorm"", ""rain"", ""downpour"", ""storm"", ""sprinkle"", ""drizzle"", ""shower""]",Life Record / Scene Perception,B,B,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.03782421350479126,True,False,llm,llm_verifier_disagreement,route_112,Y,0.89,Y has much stronger confidence margins and lower entropy; rain is more plausible than sprinkle.,,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.89,""reason"":""Y has much stronger confidence margins and lower entropy; rain is more plausible than sprinkle.""}"
957,"{""choices"": ""[\""broth\"", \""juice\"", \""syrup\"", \""water\"", \""oil\"", \""vinegar\"", \""milk\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, when the protagonist is pouring potato juice into the basin, what is placed in the bucket on the left side of the iron basin?"", ""video_id"": ""BV1FT421D74k""}",BV1FT421D74k,"In the video, when the protagonist is pouring potato juice into the basin, what is placed in the bucket on the left side of the iron basin?","[""broth"", ""juice"", ""syrup"", ""water"", ""oil"", ""vinegar"", ""milk""]",Embodied Expert / Entity Perception,D,E,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.26912297308444977,True,False,llm,llm_verifier_disagreement,route_224,Y,0.78,"Y has clearly stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin; lower entropy).",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.78,""reason"":""Y has clearly stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin; lower entropy).""}"
963,"{""choices"": ""[\""4\"", \""1\"", \""5\"", \""3\"", \""6\"", \""2\""]"", ""correct_choice"": ""D"", ""question"": ""How many people happened to be going out when the protagonist of the video just entered the pyramid?"", ""video_id"": ""BV1Fo4y1w7uB""}",BV1Fo4y1w7uB,How many people happened to be going out when the protagonist of the video just entered the pyramid?,"[""4"", ""1"", ""5"", ""3"", ""6"", ""2""]",Special Scenes / Entity Perception,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.18167881667613983,True,False,llm,llm_verifier_disagreement,route_224,Y,0.64,"Y has stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin; slightly lower entropy).",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.64,""reason"":""Y has stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin; slightly lower entropy).""}"
969,"{""choices"": ""[\""eight\"", \""seven\"", \""five\"", \""three\"", \""nine\"", \""twelve\"", \""Six\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, how many puff pastry sheets are being baked in the microwave?"", ""video_id"": ""BV1G7411w7sE""}",BV1G7411w7sE,"In the video, how many puff pastry sheets are being baked in the microwave?","[""eight"", ""seven"", ""five"", ""three"", ""nine"", ""twelve"", ""Six""]",Art & Culture / Entity Perception,G,A,G,0.0,1.0,route_224,prob_margin,0.4,lt,0.339913547039032,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has stronger confidence across margin and entropy features, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence across margin and entropy features, so it is more likely correct.""}"
970,"{""choices"": ""[\""flour\"", \""cornstarch\"", \""wheat starch\"", \""rice flour\"", \""powdered sugar\"", \""arrowroot powder\"", \""baking soda\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, the protagonist sprinkles the white powder on the puff pastry with matcha powder to prevent it from sticking. What is it?"", ""video_id"": ""BV1G7411w7sE""}",BV1G7411w7sE,"In the video, the protagonist sprinkles the white powder on the puff pastry with matcha powder to prevent it from sticking. What is it?","[""flour"", ""cornstarch"", ""wheat starch"", ""rice flour"", ""powdered sugar"", ""arrowroot powder"", ""baking soda""]",Art & Culture / Entity Cognition,A,A,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.044435858726501465,True,False,llm,llm_verifier_disagreement,route_112,Y,0.82,"Candidate Y has much stronger confidence margins and lower entropy. Also, flour is a plausible dusting powder for puff pastry to prevent sticking.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Candidate Y has much stronger confidence margins and lower entropy. Also, flour is a plausible dusting powder for puff pastry to prevent sticking.""}"
979,"{""choices"": ""[\""RPI\"", \""RIP\"", \""PIR\"", \""PRP\"", \""RPP\"", \""RIB\""]"", ""correct_choice"": ""B"", ""question"": ""After the man in the video read the question, what English letters did the man draw on the screen?"", ""video_id"": ""BV1GQ4y197YF""}",BV1GQ4y197YF,"After the man in the video read the question, what English letters did the man draw on the screen?","[""RPI"", ""RIP"", ""PIR"", ""PRP"", ""RPP"", ""RIB""]",Electonic/Social Gaming / 2D Spatial Perception,B,A,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.34017686545848846,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,X has stronger confidence margins and lower entropy; RIP is also the more plausible letter sequence.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence margins and lower entropy; RIP is also the more plausible letter sequence.""}"
993,"{""choices"": ""[\""Lotus\"", \""Sunflower\"", \""Moonflower\"", \""Morning Glory\"", \""Daisy\"", \""Golden Bloom\"", \""Sunset\"", \""Chrysanthemum\""]"", ""correct_choice"": ""B"", ""question"": ""When the music stops in the video, what are the Chinese characters that appear on the screen?"", ""video_id"": ""BV1GQ4y197YF""}",BV1GQ4y197YF,"When the music stops in the video, what are the Chinese characters that appear on the screen?","[""Lotus"", ""Sunflower"", ""Moonflower"", ""Morning Glory"", ""Daisy"", ""Golden Bloom"", ""Sunset"", ""Chrysanthemum""]",Electonic/Social Gaming / 2D Spatial Perception,B,C,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.04123541712760925,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has clearly stronger confidence signals than Y across top1_prob, margin, and entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has clearly stronger confidence signals than Y across top1_prob, margin, and entropy.""}"
