example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
234,question_choices,gpt-5.4-mini,1_plotQA/movie101_18,How does the man leave the restaurant in the video?,"[""Rides a bicycle"", ""Walks"", ""Leaves by horse"", ""Rides an electric scooter""]",C,"{""choices"": ""[\""Rides a bicycle\"", \""Walks\"", \""Leaves by horse\"", \""Rides an electric scooter\""]"", ""correct_choice"": ""C"", ""question"": ""How does the man leave the restaurant in the video?"", ""video_id"": ""1_plotQA/movie101_18""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about the action/mode of leaving, which depends on temporal context more than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the action/mode of leaving, which depends on temporal context more than fine visual detail.""}"
235,question_choices,gpt-5.4-mini,1_plotQA/movie101_18,Under what environmental conditions does the scene in the video take place?,"[""Ocean"", ""Desert"", ""City"", ""Forest""]",D,"{""choices"": ""[\""Ocean\"", \""Desert\"", \""City\"", \""Forest\""]"", ""correct_choice"": ""D"", ""question"": ""Under what environmental conditions does the scene in the video take place?"", ""video_id"": ""1_plotQA/movie101_18""}",1.0,1.0,tie,route_224,route_224,0.74,"The question asks about the scene’s environment, which depends on visual scene details and setting recognition.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.74,""reason"":""The question asks about the scene’s environment, which depends on visual scene details and setting recognition.""}"
236,question_choices,gpt-5.4-mini,1_plotQA/movie101_18,What color are the glasses the little boy is wearing in the video?,"[""Green"", ""Black"", ""Red"", ""Blue""]",B,"{""choices"": ""[\""Green\"", \""Black\"", \""Red\"", \""Blue\""]"", ""correct_choice"": ""B"", ""question"": ""What color are the glasses the little boy is wearing in the video?"", ""video_id"": ""1_plotQA/movie101_18""}",1.0,1.0,tie,route_224,route_224,0.98,Requires fine visual detail about a small object/color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Requires fine visual detail about a small object/color.""}"
237,question_choices,gpt-5.4-mini,1_plotQA/movie101_18,What color is the woman's dress in the video?,"[""White"", ""Blue"", ""Red"", ""Green""]",A,"{""choices"": ""[\""White\"", \""Blue\"", \""Red\"", \""Green\""]"", ""correct_choice"": ""A"", ""question"": ""What color is the woman's dress in the video?"", ""video_id"": ""1_plotQA/movie101_18""}",1.0,1.0,tie,route_224,route_224,0.98,"Asks about a fine visual detail (dress color), so higher spatial resolution is preferable.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Asks about a fine visual detail (dress color), so higher spatial resolution is preferable.""}"
238,question_choices,gpt-5.4-mini,1_plotQA/movie101_19,How many people are interacting at the staircase?,"[""Four"", ""Two"", ""Five"", ""Three""]",D,"{""choices"": ""[\""Four\"", \""Two\"", \""Five\"", \""Three\""]"", ""correct_choice"": ""D"", ""question"": ""How many people are interacting at the staircase?"", ""video_id"": ""1_plotQA/movie101_19""}",0.0,1.0,route_224,route_224,route_224,0.72,Counting people at a specific location needs clearer spatial detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.72,""reason"":""Counting people at a specific location needs clearer spatial detail.""}"
239,question_choices,gpt-5.4-mini,1_plotQA/movie101_19,What color is the car in the video?,"[""White"", ""Blue"", ""Red"", ""Black""]",D,"{""choices"": ""[\""White\"", \""Blue\"", \""Red\"", \""Black\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the car in the video?"", ""video_id"": ""1_plotQA/movie101_19""}",1.0,1.0,tie,route_224,route_224,0.98,"Asks for a fine visual attribute (car color), so higher spatial resolution is preferable.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Asks for a fine visual attribute (car color), so higher spatial resolution is preferable.""}"
240,question_choices,gpt-5.4-mini,1_plotQA/movie101_19,What color is the flower field at the end of the video?,"[""Red"", ""Green"", ""Yellow"", ""Blue""]",C,"{""choices"": ""[\""Red\"", \""Green\"", \""Yellow\"", \""Blue\""]"", ""correct_choice"": ""C"", ""question"": ""What color is the flower field at the end of the video?"", ""video_id"": ""1_plotQA/movie101_19""}",1.0,1.0,tie,route_224,route_224,0.86,Needs fine visual color identification of the flower field at the end.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual color identification of the flower field at the end.""}"
241,question_choices,gpt-5.4-mini,1_plotQA/movie101_19,What kind of animal are the people in the video leading?,"[""Dog"", ""Pig"", ""Sheep"", ""Tiger""]",A,"{""choices"": ""[\""Dog\"", \""Pig\"", \""Sheep\"", \""Tiger\""]"", ""correct_choice"": ""A"", ""question"": ""What kind of animal are the people in the video leading?"", ""video_id"": ""1_plotQA/movie101_19""}",0.0,0.0,tie,route_224,route_224,0.86,"Needs identifying the animal being led, which depends on visual detail and object/person recognition.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying the animal being led, which depends on visual detail and object/person recognition.""}"
242,question_choices,gpt-5.4-mini,1_plotQA/movie101_2,How does the man in black clothes escape from indoors to outdoors?,"[""He escapes to the outdoors by rushing out the door"", ""He escapes to the outdoors through an underground passage"", ""He escapes to the outdoors by breaking through the window"", ""He escapes to the outdoors through an emergency exit""]",C,"{""choices"": ""[\""He escapes to the outdoors by rushing out the door\"", \""He escapes to the outdoors through an underground passage\"", \""He escapes to the outdoors by breaking through the window\"", \""He escapes to the outdoors through an emergency exit\""]"", ""correct_choice"": ""C"", ""question"": ""How does the man in black clothes escape from indoors to outdoors?"", ""video_id"": ""1_plotQA/movie101_2""}",0.0,1.0,route_224,route_112,route_112,0.86,"The question asks about the sequence and manner of escape from indoors to outdoors, which depends on temporal action and event context.",,224,112,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the sequence and manner of escape from indoors to outdoors, which depends on temporal action and event context.""}"
243,question_choices,gpt-5.4-mini,1_plotQA/movie101_2,What is the outcome for the man in black clothes?,"[""He is caught by a net laid by a helicopter"", ""He is shot dead by people in military uniform"", ""He dies by jumping off the cliff"", ""He is captured by people in military uniform""]",A,"{""choices"": ""[\""He is caught by a net laid by a helicopter\"", \""He is shot dead by people in military uniform\"", \""He dies by jumping off the cliff\"", \""He is captured by people in military uniform\""]"", ""correct_choice"": ""A"", ""question"": ""What is the outcome for the man in black clothes?"", ""video_id"": ""1_plotQA/movie101_2""}",1.0,0.0,route_112,route_112,route_112,0.86,"The question asks about the outcome of a person in a sequence of events, so broader temporal context is more useful than fine visual detail.",,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the outcome of a person in a sequence of events, so broader temporal context is more useful than fine visual detail.""}"
244,question_choices,gpt-5.4-mini,1_plotQA/movie101_2,Why does the man in black clothes stand on the edge of the cliff?,"[""He is meditating or contemplating on the edge of the cliff"", ""To avoid being hit by a truck"", ""He is admiring the view from the cliff"", ""He is taking photos on the edge of the cliff""]",B,"{""choices"": ""[\""He is meditating or contemplating on the edge of the cliff\"", \""To avoid being hit by a truck\"", \""He is admiring the view from the cliff\"", \""He is taking photos on the edge of the cliff\""]"", ""correct_choice"": ""B"", ""question"": ""Why does the man in black clothes stand on the edge of the cliff?"", ""video_id"": ""1_plotQA/movie101_2""}",1.0,0.0,route_112,route_112,route_112,0.86,The question asks about the man's action/motive and likely needs broader temporal context rather than fine visual detail.,,224,112,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the man's action/motive and likely needs broader temporal context rather than fine visual detail.""}"
245,question_choices,gpt-5.4-mini,1_plotQA/movie101_20,How many bottles are hanging on the eaves in the video?,"[""7"", ""6"", ""3"", ""9""]",A,"{""choices"": ""[\""7\"", \""6\"", \""3\"", \""9\""]"", ""correct_choice"": ""A"", ""question"": ""How many bottles are hanging on the eaves in the video?"", ""video_id"": ""1_plotQA/movie101_20""}",0.0,0.0,tie,route_224,route_224,0.86,Requires counting small hanging objects accurately.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Requires counting small hanging objects accurately.""}"
246,question_choices,gpt-5.4-mini,1_plotQA/movie101_20,What color is the woman's dress in the video?,"[""Yellow"", ""White"", ""Black"", ""Blue""]",B,"{""choices"": ""[\""Yellow\"", \""White\"", \""Black\"", \""Blue\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the woman's dress in the video?"", ""video_id"": ""1_plotQA/movie101_20""}",1.0,1.0,tie,route_224,route_224,0.98,"Asks about a fine visual detail (dress color), so higher spatial resolution is preferable.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Asks about a fine visual detail (dress color), so higher spatial resolution is preferable.""}"
247,question_choices,gpt-5.4-mini,1_plotQA/movie101_20,What is the target that the two people are practicing gun shooting at in the video?,"[""Pear"", ""Sweet Potato"", ""Apple"", ""Persimmon""]",D,"{""choices"": ""[\""Pear\"", \""Sweet Potato\"", \""Apple\"", \""Persimmon\""]"", ""correct_choice"": ""D"", ""question"": ""What is the target that the two people are practicing gun shooting at in the video?"", ""video_id"": ""1_plotQA/movie101_20""}",1.0,0.0,route_112,route_224,route_224,0.86,Needs fine visual identification of the target object among similar small items.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of the target object among similar small items.""}"
248,question_choices,gpt-5.4-mini,1_plotQA/movie101_20,What type of animal appears in a group in the video?,"[""Ducks"", ""Sheep"", ""Chickens"", ""Cows""]",B,"{""choices"": ""[\""Ducks\"", \""Sheep\"", \""Chickens\"", \""Cows\""]"", ""correct_choice"": ""B"", ""question"": ""What type of animal appears in a group in the video?"", ""video_id"": ""1_plotQA/movie101_20""}",1.0,0.0,route_112,route_224,route_224,0.86,Needs identifying the animal type from visual details; higher spatial resolution helps distinguish similar animals.,,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying the animal type from visual details; higher spatial resolution helps distinguish similar animals.""}"
249,question_choices,gpt-5.4-mini,1_plotQA/movie101_21,How many people are on the pirate ship?,"[""Six"", ""Three"", ""Three"", ""Eight""]",B,"{""choices"": ""[\""Six\"", \""Three\"", \""Three\"", \""Eight\""]"", ""correct_choice"": ""B"", ""question"": ""How many people are on the pirate ship?"", ""video_id"": ""1_plotQA/movie101_21""}",1.0,1.0,tie,route_224,route_224,0.86,Counting people on a ship needs clearer spatial detail.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Counting people on a ship needs clearer spatial detail.""}"
250,question_choices,gpt-5.4-mini,1_plotQA/movie101_21,What color are the shoes worn by the boy and girl chatting in the video?,"[""Yellow"", ""Blue"", ""White"", ""Black""]",C,"{""choices"": ""[\""Yellow\"", \""Blue\"", \""White\"", \""Black\""]"", ""correct_choice"": ""C"", ""question"": ""What color are the shoes worn by the boy and girl chatting in the video?"", ""video_id"": ""1_plotQA/movie101_21""}",1.0,1.0,tie,route_224,route_224,0.93,Requires fine visual detail about clothing color.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Requires fine visual detail about clothing color.""}"
251,question_choices,gpt-5.4-mini,1_plotQA/movie101_21,What color is the coat worn by the girl braiding her hair in the video?,"[""White"", ""Red"", ""Blue"", ""Yellow""]",B,"{""choices"": ""[\""White\"", \""Red\"", \""Blue\"", \""Yellow\""]"", ""correct_choice"": ""B"", ""question"": ""What color is the coat worn by the girl braiding her hair in the video?"", ""video_id"": ""1_plotQA/movie101_21""}",0.0,0.0,tie,route_224,route_224,0.93,"Requires identifying a person’s clothing color, a fine visual detail.",,224,224,0.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""Requires identifying a person’s clothing color, a fine visual detail.""}"
252,question_choices,gpt-5.4-mini,1_plotQA/movie101_21,What color is the sweater worn by the boy chatting with the girl in the video?,"[""Yellow"", ""Blue"", ""Black"", ""White""]",D,"{""choices"": ""[\""Yellow\"", \""Blue\"", \""Black\"", \""White\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the sweater worn by the boy chatting with the girl in the video?"", ""video_id"": ""1_plotQA/movie101_21""}",1.0,1.0,tie,route_224,route_224,0.97,"Asks about clothing color, a fine visual detail best handled with higher spatial resolution.",,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.97,""reason"":""Asks about clothing color, a fine visual detail best handled with higher spatial resolution.""}"
253,question_choices,gpt-5.4-mini,1_plotQA/movie101_22,What animal is pulling the gears in the video?,"[""Horse"", ""Donkey"", ""Sheep"", ""Cow""]",A,"{""choices"": ""[\""Horse\"", \""Donkey\"", \""Sheep\"", \""Cow\""]"", ""correct_choice"": ""A"", ""question"": ""What animal is pulling the gears in the video?"", ""video_id"": ""1_plotQA/movie101_22""}",1.0,1.0,tie,route_224,route_224,0.86,Needs identifying the animal in the scene; fine visual detail is likely important.,,224,224,1.0,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs112_lb72_rs144_front/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-mlvu/fs224_lb18_rs36_front/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying the animal in the scene; fine visual detail is likely important.""}"
